img_file_name	img_rank	object_id	object_link	object_lat	object_lon	object_date	object_time	object_depth_min	object_depth_max	object_lat_end	object_lon_end	object_area	object_mean	object_stddev	object_mode	object_min	object_max	object_x	object_y	object_xm	object_ym	object_perim.	object_bx	object_by	object_width	object_height	object_major	object_minor	object_angle	object_circ.	object_feret	object_intden	object_median	object_skew	object_kurt	object_%area	object_xstart	object_ystart	object_area_exc	object_fractal	object_skelarea	object_slope	object_histcum1	object_histcum2	object_histcum3	object_xmg5	object_ymg5	object_nb1	object_nb2	object_nb3	object_compentropy	object_compmean	object_compslope	object_compm1	object_compm2	object_compm3	object_symetrieh	object_symetriev	object_symetriehc	object_symetrievc	object_convperim	object_convarea	object_fcons	object_thickr	object_tag	object_esd	object_elongation	object_range	object_meanpos	object_centroids	object_cv	object_sr	object_perimareaexc	object_feretareaexc	object_perimferet	object_perimmajor	object_circex	object_cdexc	process_id	process_date	process_time	process_img_software_version	process_img_resolution	process_img_od_grey	process_img_od_std	process_img_background_img	process_particle_version	process_particle_threshold	process_particle_pixel_size_mm	process_particle_min_size_mm	process_particle_max_size_mm	process_particle_sep_mask	process_particle_bw_ratio	process_software	acq_id	acq_min_mesh	acq_max_mesh	acq_sub_part	acq_sub_method	acq_hardware	acq_software	acq_author	acq_imgtype	acq_scan_date	acq_scan_time	acq_quality	acq_bitpixel	acq_greyfrom	acq_scan_resolution	acq_rotation	acq_miror	acq_xsize	acq_ysize	acq_xoffset	acq_yoffset	acq_lut_color_balance	acq_lut_filter	acq_lut_min	acq_lut_max	acq_lut_odrange	acq_lut_ratio	acq_lut_16b_median	acq_instrument	sample_id	sample_scan_operator	sample_ship	sample_program	sample_stationid	sample_bottomdepth	sample_ctdrosettefilename	sample_other_ref	sample_tow_nb	sample_tow_type	sample_net_type	sample_net_mesh	sample_net_surf	sample_zmax	sample_zmin	sample_tot_vol	sample_comment	sample_tot_vol_qc	sample_depth_qc	sample_sample_qc	sample_barcode	sample_duration	sample_ship_speed	sample_cable_length	sample_cable_angle	sample_cable_speed	sample_nb_jar	sample_dataportal_descriptor	sample_open
[t]	[f]	[t]	[t]	[f]	[f]	[t]	[t]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[t]	[t]	[t]	[t]	[f]	[f]	[f]	[t]	[t]	[f]	[f]	[f]	[f]	[t]	[f]	[t]	[t]	[f]	[f]	[f]	[t]	[t]	[t]	[t]	[t]	[t]	[t]	[t]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[f]	[t]	[t]	[t]	[t]	[t]	[t]	[f]	[t]	[t]	[f]	[t]	[t]	[f]	[f]	[f]	[f]	[f]	[t]	[f]	[f]	[f]	[t]	[f]	[f]	[f]	[f]	[f]	[f]	[t]	[t]
tara_med_20140607_n_manta_016_microplastik_color_1_1.jpg	0	tara_med_20140607_n_manta_016_microplastik_1_1	http://www.zooscan.obs-vlfr.fr//	43.6536	7.771599999999999	20140607	232500	0	0.16	43.61333333333334	7.7151	710	237.54	5.294	240	213	251	33.12	15.63	33.02	15.66	267.26	9797	325	62	36	56.8	15.9	18.4	0.125	63.8	168650	239	-1.403	2.769	4.65	9840	325	677	1.193	205	0.155	234	237	240	0	0	0	2	0	0	0	0	0	0	0	4.472	4.7	6	6	192	1361	27.667	2.947	1	452	3.5625	38	-0.5484922575387128	4	2.104908646964722	13.157894736842104	0.39438700147710487	0.09453471196454949	4.171875	4.684210526315789	32.10352039970249	0.005908419497784343	zooprocess_tara_med_20140607_n_manta_016	20150806	155400	7.03_picheral_cnrs	2400	nan	0	20150806_0743_background_large_manual.tif	6.15_2009/10/25_picheral_cnrs	243	0.0106	0.3	100	include	nan	zooprocess_pid_to_ecotaxa_7.24_2017/04/03	microplastik_tara_med_20140607_n_manta_016	200	999999	1	motoda	hydroptic_v3_window7	vuescan9.0.51	lisa_rouaud_clergues	zooscan	20150806	095000	nan	3	2	3	3	1	28776	50360	6248	2935	manual	no	738	61645	1.8	1.15	53604.55	zooscan	tara_med_20140607_n_manta_016	lisa_rouaud_clergues	tara	tara_med_2014	nan	99999	nan	nan	1	2	manta	335	0.0976	0.16	0	749.5192	flacons_non_scannes_tara2014061/oov9000057zz/oov9000057aa/oov9000057ab/oov9000057ac	1	1	1111	ifremer	60	3	99999	99999	99999	nan	<bioimagingdescriptors><bioimagingdescriptor domain="bio-imaging" trait="automated imaging modalities" descriptor="zooscan" /><bioimagingdescriptor domain="bio-imaging" trait="sample fixation" descriptor="ethanol" /><bioimagingdescriptor domain="bio-imaging" trait="staining methods" descriptor="no staining" /></bioimagingdescriptors>	nan
tara_med_20140607_n_manta_016_microplastik_1_1.jpg	1	tara_med_20140607_n_manta_016_microplastik_1_1	http://www.zooscan.obs-vlfr.fr//	43.6536	7.771599999999999	20140607	232500	0	0.16	43.61333333333334	7.7151	710	237.54	5.294	240	213	251	33.12	15.63	33.02	15.66	267.26	9797	325	62	36	56.8	15.9	18.4	0.125	63.8	168650	239	-1.403	2.769	4.65	9840	325	677	1.193	205	0.155	234	237	240	0	0	0	2	0	0	0	0	0	0	0	4.472	4.7	6	6	192	1361	27.667	2.947	1	452	3.5625	38	-0.5484922575387128	4	2.104908646964722	13.157894736842104	0.39438700147710487	0.09453471196454949	4.171875	4.684210526315789	32.10352039970249	0.005908419497784343	zooprocess_tara_med_20140607_n_manta_016	20150806	155400	7.03_picheral_cnrs	2400	nan	0	20150806_0743_background_large_manual.tif	6.15_2009/10/25_picheral_cnrs	243	0.0106	0.3	100	include	nan	zooprocess_pid_to_ecotaxa_7.24_2017/04/03	microplastik_tara_med_20140607_n_manta_016	200	999999	1	motoda	hydroptic_v3_window7	vuescan9.0.51	lisa_rouaud_clergues	zooscan	20150806	095000	nan	3	2	3	3	1	28776	50360	6248	2935	manual	no	738	61645	1.8	1.15	53604.55	zooscan	tara_med_20140607_n_manta_016	lisa_rouaud_clergues	tara	tara_med_2014	nan	99999	nan	nan	1	2	manta	335	0.0976	0.16	0	749.5192	flacons_non_scannes_tara2014061/oov9000057zz/oov9000057aa/oov9000057ab/oov9000057ac	1	1	1111	ifremer	60	3	99999	99999	99999	nan	<bioimagingdescriptors><bioimagingdescriptor domain="bio-imaging" trait="automated imaging modalities" descriptor="zooscan" /><bioimagingdescriptor domain="bio-imaging" trait="sample fixation" descriptor="ethanol" /><bioimagingdescriptor domain="bio-imaging" trait="staining methods" descriptor="no staining" /></bioimagingdescriptors>	nan
tara_med_20140607_n_manta_016_microplastik_color_1_2.jpg	0	tara_med_20140607_n_manta_016_microplastik_1_2	http://www.zooscan.obs-vlfr.fr//	43.6536	7.771599999999999	20140607	232500	0	0.16	43.61333333333334	7.7151	661	236.4	6.383	241	213	253	24	16.97	24.05	16.99	295.06	10107	359	43	37	35.9	23.4	152.9	0.095	48.9	156261	238	-0.64	0.32	6.51	10118	359	618	1.23	213	0.123	231	236	240	0	0	0	4	0	0	0	0	0	0	0	2.778	2.864	4	4	156	1168	21.134	3	1	420	1.565217391304348	40	-0.709401709401709	4	2.5380710659898478	15	0.4773462783171521	0.07928802588996764	6.020408163265306	8.194444444444445	26.505177609808765	0.006472491909385114	zooprocess_tara_med_20140607_n_manta_016	20150806	155400	7.03_picheral_cnrs	2400	nan	0	20150806_0743_background_large_manual.tif	6.15_2009/10/25_picheral_cnrs	243	0.0106	0.3	100	include	nan	zooprocess_pid_to_ecotaxa_7.24_2017/04/03	microplastik_tara_med_20140607_n_manta_016	200	999999	1	motoda	hydroptic_v3_window7	vuescan9.0.51	lisa_rouaud_clergues	zooscan	20150806	095000	nan	3	2	3	3	1	28776	50360	6248	2935	manual	no	738	61645	1.8	1.15	53604.55	zooscan	tara_med_20140607_n_manta_016	lisa_rouaud_clergues	tara	tara_med_2014	nan	99999	nan	nan	1	2	manta	335	0.0976	0.16	0	749.5192	flacons_non_scannes_tara2014061/oov9000057zz/oov9000057aa/oov9000057ab/oov9000057ac	1	1	1111	ifremer	60	3	99999	99999	99999	nan	<bioimagingdescriptors><bioimagingdescriptor domain="bio-imaging" trait="automated imaging modalities" descriptor="zooscan" /><bioimagingdescriptor domain="bio-imaging" trait="sample fixation" descriptor="ethanol" /><bioimagingdescriptor domain="bio-imaging" trait="staining methods" descriptor="no staining" /></bioimagingdescriptors>	nan
tara_med_20140607_n_manta_016_microplastik_1_2.jpg	1	tara_med_20140607_n_manta_016_microplastik_1_2	http://www.zooscan.obs-vlfr.fr//	43.6536	7.771599999999999	20140607	232500	0	0.16	43.61333333333334	7.7151	661	236.4	6.383	241	213	253	24	16.97	24.05	16.99	295.06	10107	359	43	37	35.9	23.4	152.9	0.095	48.9	156261	238	-0.64	0.32	6.51	10118	359	618	1.23	213	0.123	231	236	240	0	0	0	4	0	0	0	0	0	0	0	2.778	2.864	4	4	156	1168	21.134	3	1	420	1.565217391304348	40	-0.709401709401709	4	2.5380710659898478	15	0.4773462783171521	0.07928802588996764	6.020408163265306	8.194444444444445	26.505177609808765	0.006472491909385114	zooprocess_tara_med_20140607_n_manta_016	20150806	155400	7.03_picheral_cnrs	2400	nan	0	20150806_0743_background_large_manual.tif	6.15_2009/10/25_picheral_cnrs	243	0.0106	0.3	100	include	nan	zooprocess_pid_to_ecotaxa_7.24_2017/04/03	microplastik_tara_med_20140607_n_manta_016	200	999999	1	motoda	hydroptic_v3_window7	vuescan9.0.51	lisa_rouaud_clergues	zooscan	20150806	095000	nan	3	2	3	3	1	28776	50360	6248	2935	manual	no	738	61645	1.8	1.15	53604.55	zooscan	tara_med_20140607_n_manta_016	lisa_rouaud_clergues	tara	tara_med_2014	nan	99999	nan	nan	1	2	manta	335	0.0976	0.16	0	749.5192	flacons_non_scannes_tara2014061/oov9000057zz/oov9000057aa/oov9000057ab/oov9000057ac	1	1	1111	ifremer	60	3	99999	99999	99999	nan	<bioimagingdescriptors><bioimagingdescriptor domain="bio-imaging" trait="automated imaging modalities" descriptor="zooscan" /><bioimagingdescriptor domain="bio-imaging" trait="sample fixation" descriptor="ethanol" /><bioimagingdescriptor domain="bio-imaging" trait="staining methods" descriptor="no staining" /></bioimagingdescriptors>	nan
tara_med_20140607_n_manta_016_microplastik_color_1_3.jpg	0	tara_med_20140607_n_manta_016_microplastik_1_3	http://www.zooscan.obs-vlfr.fr//	43.6536	7.771599999999999	20140607	232500	0	0.16	43.61333333333334	7.7151	1022	238.76	6.554	242	211	254	37.46	16.52	37.39	16.56	258.78	9936	539	65	35	52	25	163.1	0.192	67.4	244008	240	-1.248	2.427	17.91	9975	539	839	1.273	301	0.193	234	238	240	0	0	2	2	0	0	0	0	0	0	0	3.241	3.219	5	5	195	1407	55.448	2.528	1	650	2.08	43	-0.5489913544668593	4	2.9318143742670464	16.27906976744186	0.30870083432657924	0.07985697258641239	3.8656716417910446	4.980769230769231	41.02406593559278	0.004767580452920143	zooprocess_tara_med_20140607_n_manta_016	20150806	155400	7.03_picheral_cnrs	2400	nan	0	20150806_0743_background_large_manual.tif	6.15_2009/10/25_picheral_cnrs	243	0.0106	0.3	100	include	nan	zooprocess_pid_to_ecotaxa_7.24_2017/04/03	microplastik_tara_med_20140607_n_manta_016	200	999999	1	motoda	hydroptic_v3_window7	vuescan9.0.51	lisa_rouaud_clergues	zooscan	20150806	095000	nan	3	2	3	3	1	28776	50360	6248	2935	manual	no	738	61645	1.8	1.15	53604.55	zooscan	tara_med_20140607_n_manta_016	lisa_rouaud_clergues	tara	tara_med_2014	nan	99999	nan	nan	1	2	manta	335	0.0976	0.16	0	749.5192	flacons_non_scannes_tara2014061/oov9000057zz/oov9000057aa/oov9000057ab/oov9000057ac	1	1	1111	ifremer	60	3	99999	99999	99999	nan	<bioimagingdescriptors><bioimagingdescriptor domain="bio-imaging" trait="automated imaging modalities" descriptor="zooscan" /><bioimagingdescriptor domain="bio-imaging" trait="sample fixation" descriptor="ethanol" /><bioimagingdescriptor domain="bio-imaging" trait="staining methods" descriptor="no staining" /></bioimagingdescriptors>	nan
tara_med_20140607_n_manta_016_microplastik_1_3.jpg	1	tara_med_20140607_n_manta_016_microplastik_1_3	http://www.zooscan.obs-vlfr.fr//	43.6536	7.771599999999999	20140607	232500	0	0.16	43.61333333333334	7.7151	1022	238.76	6.554	242	211	254	37.46	16.52	37.39	16.56	258.78	9936	539	65	35	52	25	163.1	0.192	67.4	244008	240	-1.248	2.427	17.91	9975	539	839	1.273	301	0.193	234	238	240	0	0	2	2	0	0	0	0	0	0	0	3.241	3.219	5	5	195	1407	55.448	2.528	1	650	2.08	43	-0.5489913544668593	4	2.9318143742670464	16.27906976744186	0.30870083432657924	0.07985697258641239	3.8656716417910446	4.980769230769231	41.02406593559278	0.004767580452920143	zooprocess_tara_med_20140607_n_manta_016	20150806	155400	7.03_picheral_cnrs	2400	nan	0	20150806_0743_background_large_manual.tif	6.15_2009/10/25_picheral_cnrs	243	0.0106	0.3	100	include	nan	zooprocess_pid_to_ecotaxa_7.24_2017/04/03	microplastik_tara_med_20140607_n_manta_016	200	999999	1	motoda	hydroptic_v3_window7	vuescan9.0.51	lisa_rouaud_clergues	zooscan	20150806	095000	nan	3	2	3	3	1	28776	50360	6248	2935	manual	no	738	61645	1.8	1.15	53604.55	zooscan	tara_med_20140607_n_manta_016	lisa_rouaud_clergues	tara	tara_med_2014	nan	99999	nan	nan	1	2	manta	335	0.0976	0.16	0	749.5192	flacons_non_scannes_tara2014061/oov9000057zz/oov9000057aa/oov9000057ab/oov9000057ac	1	1	1111	ifremer	60	3	99999	99999	99999	nan	<bioimagingdescriptors><bioimagingdescriptor domain="bio-imaging" trait="automated imaging modalities" descriptor="zooscan" /><bioimagingdescriptor domain="bio-imaging" trait="sample fixation" descriptor="ethanol" /><bioimagingdescriptor domain="bio-imaging" trait="staining methods" descriptor="no staining" /></bioimagingdescriptors>	nan
tara_med_20140607_n_manta_016_microplastik_color_1_4.jpg	0	tara_med_20140607_n_manta_016_microplastik_1_4	http://www.zooscan.obs-vlfr.fr//	43.6536	7.771599999999999	20140607	232500	0	0.16	43.61333333333334	7.7151	10626	92.18	56.652	58	43	244	67.6	93.19	67.37	93.51	569.98	13968	1153	136	190	226.9	59.6	59.9	0.411	212.7	979459	66	1.683	1.326	0.01	14062	1153	10625	1.094	427	1.191	58	65	87	0	0	12	2	0	0	0	0	0	0	0	3.58	3.579	4	4	648	12273	26.164	1.507	1	6764	3.783333333333333	201	-3.0870272468483115	0	61.835539162508134	28.35820895522388	0.05364705882352941	0.02004705882352941	2.676056338028169	2.511013215859031	235.06635172106726	0	zooprocess_tara_med_20140607_n_manta_016	20150806	155400	7.03_picheral_cnrs	2400	nan	0	20150806_0743_background_large_manual.tif	6.15_2009/10/25_picheral_cnrs	243	0.0106	0.3	100	include	nan	zooprocess_pid_to_ecotaxa_7.24_2017/04/03	microplastik_tara_med_20140607_n_manta_016	200	999999	1	motoda	hydroptic_v3_window7	vuescan9.0.51	lisa_rouaud_clergues	zooscan	20150806	095000	nan	3	2	3	3	1	28776	50360	6248	2935	manual	no	738	61645	1.8	1.15	53604.55	zooscan	tara_med_20140607_n_manta_016	lisa_rouaud_clergues	tara	tara_med_2014	nan	99999	nan	nan	1	2	manta	335	0.0976	0.16	0	749.5192	flacons_non_scannes_tara2014061/oov9000057zz/oov9000057aa/oov9000057ab/oov9000057ac	1	1	1111	ifremer	60	3	99999	99999	99999	nan	<bioimagingdescriptors><bioimagingdescriptor domain="bio-imaging" trait="automated imaging modalities" descriptor="zooscan" /><bioimagingdescriptor domain="bio-imaging" trait="sample fixation" descriptor="ethanol" /><bioimagingdescriptor domain="bio-imaging" trait="staining methods" descriptor="no staining" /></bioimagingdescriptors>	nan
tara_med_20140607_n_manta_016_microplastik_1_4.jpg	1	tara_med_20140607_n_manta_016_microplastik_1_4	http://www.zooscan.obs-vlfr.fr//	43.6536	7.771599999999999	20140607	232500	0	0.16	43.61333333333334	7.7151	10626	92.18	56.652	58	43	244	67.6	93.19	67.37	93.51	569.98	13968	1153	136	190	226.9	59.6	59.9	0.411	212.7	979459	66	1.683	1.326	0.01	14062	1153	10625	1.094	427	1.191	58	65	87	0	0	12	2	0	0	0	0	0	0	0	3.58	3.579	4	4	648	12273	26.164	1.507	1	6764	3.783333333333333	201	-3.0870272468483115	0	61.835539162508134	28.35820895522388	0.05364705882352941	0.02004705882352941	2.676056338028169	2.511013215859031	235.06635172106726	0	zooprocess_tara_med_20140607_n_manta_016	20150806	155400	7.03_picheral_cnrs	2400	nan	0	20150806_0743_background_large_manual.tif	6.15_2009/10/25_picheral_cnrs	243	0.0106	0.3	100	include	nan	zooprocess_pid_to_ecotaxa_7.24_2017/04/03	microplastik_tara_med_20140607_n_manta_016	200	999999	1	motoda	hydroptic_v3_window7	vuescan9.0.51	lisa_rouaud_clergues	zooscan	20150806	095000	nan	3	2	3	3	1	28776	50360	6248	2935	manual	no	738	61645	1.8	1.15	53604.55	zooscan	tara_med_20140607_n_manta_016	lisa_rouaud_clergues	tara	tara_med_2014	nan	99999	nan	nan	1	2	manta	335	0.0976	0.16	0	749.5192	flacons_non_scannes_tara2014061/oov9000057zz/oov9000057aa/oov9000057ab/oov9000057ac	1	1	1111	ifremer	60	3	99999	99999	99999	nan	<bioimagingdescriptors><bioimagingdescriptor domain="bio-imaging" trait="automated imaging modalities" descriptor="zooscan" /><bioimagingdescriptor domain="bio-imaging" trait="sample fixation" descriptor="ethanol" /><bioimagingdescriptor domain="bio-imaging" trait="staining methods" descriptor="no staining" /></bioimagingdescriptors>	nan
tara_med_20140607_n_manta_016_microplastik_color_1_5.jpg	0	tara_med_20140607_n_manta_016_microplastik_1_5	http://www.zooscan.obs-vlfr.fr//	43.6536	7.771599999999999	20140607	232500	0	0.16	43.61333333333334	7.7151	17698	71.39	52.15	49	33	245	66.3	95.53	65.54	95.87	641.49	12676	1494	129	186	173.8	129.7	99.7	0.54	190.8	1263487	51	2.363	4.173	0.02	12753	1494	17695	1.076	659	3.115	47	50	58	0	0	9	5	0	0	0	0	0	0	0	1.932	1.89	2	2	626	19652	12.081	1.567	1	11266	1.3384615384615384	212	-4.522271424850222	4	72.83933323994958	24.528301886792452	0.036224922294433456	0.010794009607233682	3.356020942408377	3.6839080459770117	345.819483703088	2.2605255721955354e-4	zooprocess_tara_med_20140607_n_manta_016	20150806	155400	7.03_picheral_cnrs	2400	nan	0	20150806_0743_background_large_manual.tif	6.15_2009/10/25_picheral_cnrs	243	0.0106	0.3	100	include	nan	zooprocess_pid_to_ecotaxa_7.24_2017/04/03	microplastik_tara_med_20140607_n_manta_016	200	999999	1	motoda	hydroptic_v3_window7	vuescan9.0.51	lisa_rouaud_clergues	zooscan	20150806	095000	nan	3	2	3	3	1	28776	50360	6248	2935	manual	no	738	61645	1.8	1.15	53604.55	zooscan	tara_med_20140607_n_manta_016	lisa_rouaud_clergues	tara	tara_med_2014	nan	99999	nan	nan	1	2	manta	335	0.0976	0.16	0	749.5192	flacons_non_scannes_tara2014061/oov9000057zz/oov9000057aa/oov9000057ab/oov9000057ac	1	1	1111	ifremer	60	3	99999	99999	99999	nan	<bioimagingdescriptors><bioimagingdescriptor domain="bio-imaging" trait="automated imaging modalities" descriptor="zooscan" /><bioimagingdescriptor domain="bio-imaging" trait="sample fixation" descriptor="ethanol" /><bioimagingdescriptor domain="bio-imaging" trait="staining methods" descriptor="no staining" /></bioimagingdescriptors>	nan
